"subj_idx","trialNum","rt","intervalType","blockType","Switch","scaledRunningTime","Age","Age_2","Age_Years","response","congruency","SinceSwitch"
"5f1230c4f57b2f06e2465477",8,0.334,"Speed","Mixed","Switch",0.283747294653607,0.00351241577177295,0.00433980027065077,81,1,"congruent",0
"5f1230c4f57b2f06e2465477",2,0.306,"Speed","Mixed","Repeat",-0.809735660679155,0.00351241577177295,0.00433980027065077,81,1,"incongruent",1
"5f1230c4f57b2f06e2465477",4,0.27,"Speed","Mixed","Repeat",-0.36016851323817,0.00351241577177295,0.00433980027065077,81,-1,"incongruent",1
"5f1230c4f57b2f06e2465477",5,0.291,"Speed","Mixed","Repeat",-0.134080586091834,0.00351241577177295,0.00433980027065077,81,1,"congruent",1
"5f1230c4f57b2f06e2465477",8,0.305,"Speed","Mixed","Repeat",0.58548772049891,0.00351241577177295,0.00433980027065077,81,-1,"incongruent",1
"5f1230c4f57b2f06e2465477",1,1.077,"Accuracy","Mixed","Switch",-1.43278181375742,0.00351241577177295,0.00433980027065077,81,1,"incongruent",0
"5f1230c4f57b2f06e2465477",2,0.93,"Accuracy","Mixed","Switch",-0.964518933879339,0.00351241577177295,0.00433980027065077,81,1,"congruent",0
"5f1230c4f57b2f06e2465477",3,1.023,"Accuracy","Mixed","Switch",-0.451473253047268,0.00351241577177295,0.00433980027065077,81,1,"incongruent",0
"5f1230c4f57b2f06e2465477",4,0.903,"Accuracy","Mixed","Switch",0.102007383985975,0.00351241577177295,0.00433980027065077,81,1,"incongruent",0
"5f1230c4f57b2f06e2465477",5,0.676,"Accuracy","Mixed","Switch",0.603313883985448,0.00351241577177295,0.00433980027065077,81,1,"congruent",0
"5f1230c4f57b2f06e2465477",6,0.877,"Accuracy","Mixed","Switch",1.00592430809604,0.00351241577177295,0.00433980027065077,81,1,"incongruent",0
"5f1230c4f57b2f06e2465477",7,0.728,"Accuracy","Mixed","Switch",1.49592641173819,0.00351241577177295,0.00433980027065077,81,-1,"incongruent",0
"5f1230c4f57b2f06e2465477",8,1.394,"Accuracy","Mixed","Switch",1.92114562856342,0.00351241577177295,0.00433980027065077,81,1,"congruent",0
"5f1230c4f57b2f06e2465477",1,0.944,"Accuracy","Mixed","Repeat",-1.43278181375742,0.00351241577177295,0.00433980027065077,81,1,"congruent",1
"5f1230c4f57b2f06e2465477",2,1.325,"Accuracy","Mixed","Repeat",-1.02234526909177,0.00351241577177295,0.00433980027065077,81,1,"incongruent",1
"5f1230c4f57b2f06e2465477",3,0.908,"Accuracy","Mixed","Repeat",-0.337559720523537,0.00351241577177295,0.00433980027065077,81,1,"congruent",1
"5f1230c4f57b2f06e2465477",4,1.135,"Accuracy","Mixed","Repeat",0.165920701852343,0.00351241577177295,0.00433980027065077,81,1,"incongruent",1
"5f1230c4f57b2f06e2465477",5,1.023,"Accuracy","Mixed","Repeat",0.768097200117104,0.00351241577177295,0.00433980027065077,81,1,"congruent",1
"5f1230c4f57b2f06e2465477",6,0.963,"Accuracy","Mixed","Repeat",1.32157783715035,0.00351241577177295,0.00433980027065077,81,1,"incongruent",1
"5f1230c4f57b2f06e2465477",1,1.706,"Accuracy","Mixed","Repeat",-1.43278181375742,0.00351241577177295,0.00433980027065077,81,-1,"incongruent",2
"5f1230c4f57b2f06e2465477",2,1.004,"Accuracy","Mixed","Repeat",-0.691039498927328,0.00351241577177295,0.00433980027065077,81,1,"congruent",2
"5f1230c4f57b2f06e2465477",3,0.732,"Accuracy","Mixed","Repeat",-0.145819766924432,0.00351241577177295,0.00433980027065077,81,1,"incongruent",2
"5f1230c4f57b2f06e2465477",4,0.974,"Accuracy","Mixed","Repeat",0.281138587801918,0.00351241577177295,0.00433980027065077,81,1,"congruent",2
"5f1230c4f57b2f06e2465477",1,1.74,"Accuracy","Mixed","Repeat",-1.43278181375742,0.00351241577177295,0.00433980027065077,81,1,"incongruent",3
"5f1230c4f57b2f06e2465477",2,0.853,"Accuracy","Mixed","Repeat",-0.67625682676776,0.00351241577177295,0.00433980027065077,81,1,"congruent",3
"5f1230c4f57b2f06e2465477",3,0.982,"Accuracy","Mixed","Repeat",-0.196689550532358,0.00351241577177295,0.00433980027065077,81,1,"incongruent",3
"5f1230c4f57b2f06e2465477",4,1.081,"Accuracy","Mixed","Repeat",0.338964923014347,0.00351241577177295,0.00433980027065077,81,1,"incongruent",3
"5f1230c4f57b2f06e2465477",5,0.865,"Accuracy","Mixed","Repeat",0.917663059613912,0.00351241577177295,0.00433980027065077,81,1,"congruent",3
"5f1230c4f57b2f06e2465477",6,0.855,"Accuracy","Mixed","Repeat",1.40244774955269,0.00351241577177295,0.00433980027065077,81,1,"incongruent",3
"5f1230c4f57b2f06e2465477",1,1.417,"Accuracy","Mixed","Repeat",-1.43278181375742,0.00351241577177295,0.00433980027065077,81,1,"congruent",4
"5f1230c4f57b2f06e2465477",2,1.667,"Accuracy","Mixed","Repeat",-0.816692212283657,0.00351241577177295,0.00433980027065077,81,1,"incongruent",4
"5f1230c4f57b2f06e2465477",3,0.815,"Accuracy","Mixed","Repeat",0.0167896268308174,0.00351241577177295,0.00433980027065077,81,1,"incongruent",4
"5f1230c4f57b2f06e2465477",4,0.677,"Accuracy","Mixed","Repeat",0.479835093005526,0.00351241577177295,0.00433980027065077,81,1,"congruent",4
"5f1230c4f57b2f06e2465477",5,1.105,"Accuracy","Mixed","Repeat",0.882880301591398,0.00351241577177295,0.00433980027065077,81,1,"congruent",4
"5f1230c4f57b2f06e2465477",6,1.184,"Accuracy","Mixed","Repeat",1.47201326559772,0.00351241577177295,0.00433980027065077,81,1,"incongruent",4
"5f1230c4f57b2f06e2465477",7,0.926,"Accuracy","Mixed","Repeat",2.09549420315127,0.00351241577177295,0.00433980027065077,81,1,"congruent",4
"5f2f86864fd821374b4367bc",1,1.366,"Accuracy","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",2,0.924,"Accuracy","Mixed","Switch",-0.838866220523009,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",3,0.968,"Accuracy","Mixed","Switch",-0.328429246542627,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",4,0.994,"Accuracy","Mixed","Switch",0.201138244350138,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",5,1.011,"Accuracy","Mixed","Switch",0.742010131600219,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",6,1.247,"Accuracy","Mixed","Switch",1.29027335493009,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",7,0.765,"Accuracy","Mixed","Switch",1.94114571442636,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",8,0.932,"Accuracy","Mixed","Switch",2.382451956837,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",3,0.345,"Accuracy","Mixed","Repeat",-0.976692899187218,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",6,0.437,"Accuracy","Mixed","Repeat",-0.15755894775703,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",8,0.41,"Accuracy","Mixed","Repeat",0.409400008009936,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",9,0.387,"Accuracy","Mixed","Repeat",0.696357761695671,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",10,0.327,"Accuracy","Mixed","Repeat",0.973315472449933,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",13,0.328,"Accuracy","Mixed","Repeat",1.7415796402722,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",1,1.389,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",2,0.564,"Accuracy","Mixed","Repeat",-0.828866177591537,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",3,1.083,"Accuracy","Mixed","Repeat",-0.474951614712464,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",4,0.736,"Accuracy","Mixed","Repeat",0.104616090837663,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",5,1.023,"Accuracy","Mixed","Repeat",0.53331358346514,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",6,1.048,"Accuracy","Mixed","Repeat",1.08679422049838,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",1,1.312,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",3
"5f2f86864fd821374b4367bc",2,0.575,"Accuracy","Mixed","Repeat",-0.862344582188206,-0.00281089695001675,0.00092916292535529,29,1,"congruent",3
"5f2f86864fd821374b4367bc",3,0.805,"Accuracy","Mixed","Repeat",-0.503647390081038,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",3
"5f2f86864fd821374b4367bc",4,0.574,"Accuracy","Mixed","Repeat",-0.0449497686591437,-0.00281089695001675,0.00092916292535529,29,1,"congruent",3
"5f2f86864fd821374b4367bc",5,0.868,"Accuracy","Mixed","Repeat",0.313312638972743,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",3
"5f2f86864fd821374b4367bc",6,0.849,"Accuracy","Mixed","Repeat",0.799401682337366,-0.00281089695001675,0.00092916292535529,29,1,"congruent",3
"5f2f86864fd821374b4367bc",1,1.197,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",4
"5f2f86864fd821374b4367bc",4,0.37,"Accuracy","Mixed","Repeat",-0.31408135885834,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",4
"5f2f86864fd821374b4367bc",6,0.294,"Accuracy","Mixed","Repeat",0.196790399597324,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",4
"5f2f86864fd821374b4367bc",9,0.269,"Accuracy","Mixed","Repeat",0.868967198382393,-0.00281089695001675,0.00092916292535529,29,1,"congruent",4
"5f2f86864fd821374b4367bc",12,0.415,"Accuracy","Mixed","Repeat",1.54375270401915,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",4
"5f2f86864fd821374b4367bc",13,0.354,"Accuracy","Mixed","Repeat",1.83288438008129,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",4
"5f2f86864fd821374b4367bc",2,0.283,"Accuracy","Mixed","Repeat",-1.26278108392239,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",4,0.491,"Accuracy","Mixed","Repeat",-0.804083462500496,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",7,0.251,"Accuracy","Mixed","Repeat",-0.000166967705157818,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",13,0.254,"Accuracy","Mixed","Repeat",1.30679516499078,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",1,0.648,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",6,0.395,"Speed","Mixed","Switch",-0.234950584357123,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",2,0.697,"Accuracy","Mixed","Switch",-1.23886793778191,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",7,0.266,"Accuracy","Mixed","Switch",0.12505096117589,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",9,0.275,"Accuracy","Mixed","Switch",0.577661599943844,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",15,0.261,"Accuracy","Mixed","Switch",1.87071062943078,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",1,0.542,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",6,1.012,"Speed","Mixed","Switch",-0.219298343246992,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",11,0.396,"Speed","Mixed","Switch",1.38201287921446,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.407,"Accuracy","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",6,0.258,"Accuracy","Mixed","Switch",-0.348429332405572,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",2,0.266,"Speed","Mixed","Switch",-1.23886793778191,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",5,0.269,"Speed","Mixed","Repeat",-0.503212605605756,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",3,0.374,"Accuracy","Mixed","Switch",-0.665821999361006,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",5,0.403,"Accuracy","Mixed","Switch",-0.130167525814301,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",7,0.324,"Accuracy","Mixed","Switch",0.378530310264956,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",9,0.288,"Accuracy","Mixed","Switch",0.873749827610488,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.583,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",5,0.259,"Speed","Mixed","Switch",-0.531038812023767,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",7,0.275,"Speed","Mixed","Switch",-0.0679933458490587,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",10,0.319,"Speed","Mixed","Switch",0.664618495000127,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",12,0.356,"Speed","Mixed","Switch",1.14375098676025,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",13,0.305,"Speed","Mixed","Switch",1.40723037878079,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.491,"Speed","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",4,0.377,"Speed","Mixed","Repeat",-0.824518332838723,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",1,1.388,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",2,0.793,"Accuracy","Mixed","Repeat",-0.829300962066818,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",3,0.649,"Accuracy","Mixed","Repeat",-0.375820754348301,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",4,0.828,"Accuracy","Mixed","Repeat",0.0150504889296917,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",5,0.767,"Accuracy","Mixed","Repeat",0.483748153283058,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",6,0.761,"Accuracy","Mixed","Repeat",0.925923964644258,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",1,1.262,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",4,0.251,"Speed","Mixed","Switch",-0.462777649404585,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",9,0.37,"Speed","Mixed","Switch",0.697662115121515,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",10,0.284,"Speed","Mixed","Switch",0.967228489795993,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",6,0.492,"Speed","Mixed","Repeat",-0.36321200456514,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",7,0.267,"Speed","Mixed","Repeat",-0.0406019239063295,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",1,0.738,"Accuracy","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",2,0.546,"Accuracy","Mixed","Switch",-1.11191087099974,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",3,0.426,"Accuracy","Mixed","Switch",-0.765822428675732,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",4,0.621,"Accuracy","Mixed","Switch",-0.471908123385494,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",5,0.595,"Accuracy","Mixed","Switch",-0.0932108454153809,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",7,0.434,"Accuracy","Mixed","Switch",0.687662072190042,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",1,1.046,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",2,0.901,"Accuracy","Mixed","Repeat",-0.977997252613063,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",3,0.548,"Accuracy","Mixed","Repeat",-0.477560321564153,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",4,0.714,"Accuracy","Mixed","Repeat",-0.130602310289583,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",5,1.672,"Accuracy","Mixed","Repeat",0.288529923881702,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",6,0.943,"Accuracy","Mixed","Repeat",1.12418568537258,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",7,0.372,"Accuracy","Mixed","Repeat",1.64288356438331,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",8,0.6,"Accuracy","Mixed","Repeat",1.91331950800835,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",9,0.904,"Accuracy","Mixed","Repeat",2.28288631199756,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",10,0.267,"Speed","Mixed","Switch",0.470269834549334,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",2,0.278,"Accuracy","Mixed","Switch",-1.21452000716615,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",3,0.28,"Accuracy","Mixed","Switch",-0.984953804217565,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",6,0.268,"Accuracy","Mixed","Switch",-0.321472694938124,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",13,0.252,"Accuracy","Mixed","Switch",1.25027318320419,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.488,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",8,0.3,"Speed","Mixed","Switch",0.0524419538038935,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",10,0.262,"Speed","Mixed","Switch",0.503313454670722,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",4,0.72,"Accuracy","Mixed","Switch",-0.496256054001254,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",10,0.271,"Accuracy","Mixed","Switch",1.00505473914548,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",3,0.298,"Accuracy","Mixed","Repeat",-1.00799738140748,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",10,0.432,"Accuracy","Mixed","Repeat",1.10027253923211,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",11,0.403,"Accuracy","Mixed","Repeat",1.39679555137403,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",13,0.272,"Accuracy","Mixed","Repeat",1.97810239482529,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",1,0.494,"Accuracy","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",5,0.336,"Accuracy","Mixed","Repeat",-0.51060394168554,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",7,0.273,"Accuracy","Mixed","Repeat",0.0189635492072245,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",8,0.312,"Accuracy","Mixed","Repeat",0.246355829779405,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",2
"5f2f86864fd821374b4367bc",10,0.317,"Accuracy","Mixed","Repeat",0.832010517983473,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",12,0.27,"Accuracy","Mixed","Repeat",1.34201270748857,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",2,0.266,"Accuracy","Mixed","Repeat",-1.18756336969871,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",3
"5f2f86864fd821374b4367bc",4,0.393,"Accuracy","Mixed","Repeat",-0.738865791208284,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",3
"5f2f86864fd821374b4367bc",9,0.318,"Accuracy","Mixed","Repeat",0.415486990663876,-0.00281089695001675,0.00092916292535529,29,1,"congruent",3
"5f2f86864fd821374b4367bc",1,0.46,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",10,1.033,"Speed","Mixed","Switch",0.521574402632542,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",12,0.272,"Speed","Mixed","Switch",1.32331697505147,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.497,"Speed","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",3,0.418,"Speed","Mixed","Repeat",-1.0449540618064,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",7,0.273,"Speed","Mixed","Repeat",-0.0632107166209632,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",11,0.283,"Speed","Mixed","Repeat",0.843749698816071,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",2,0.282,"Speed","Mixed","Repeat",-1.14278056874472,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",4,0.538,"Speed","Mixed","Repeat",-0.55669109606537,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",11,0.284,"Speed","Mixed","Repeat",1.06157672093206,-0.00281089695001675,0.00092916292535529,29,1,"congruent",2
"5f2f86864fd821374b4367bc",1,0.489,"Speed","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",4,0.312,"Speed","Mixed","Repeat",-0.81147479858028,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",5,0.279,"Speed","Mixed","Repeat",-0.567125923472124,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",6,0.26,"Speed","Mixed","Repeat",-0.337124936048255,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",9,0.266,"Speed","Mixed","Repeat",0.33983449196491,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",1
"5f2f86864fd821374b4367bc",10,1.345,"Speed","Mixed","Repeat",0.56418328121012,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",2,0.49,"Speed","Mixed","Repeat",0.103746521887101,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",2
"5f2f86864fd821374b4367bc",3,0.541,"Speed","Mixed","Repeat",0.425487033595349,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",2
"5f2f86864fd821374b4367bc",2,0.725,"Accuracy","Mixed","Switch",-1.20234604185827,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",6,0.422,"Accuracy","Mixed","Switch",0.225486174965897,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",8,0.476,"Accuracy","Mixed","Switch",0.85896715545092,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.664,"Speed","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",5,0.359,"Speed","Mixed","Switch",-0.412777434747222,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",7,0.286,"Speed","Mixed","Switch",0.127659668027578,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
"5f2f86864fd821374b4367bc",9,0.29,"Speed","Mixed","Switch",0.589835565251724,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",1,0.669,"Speed","Mixed","Repeat",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",1
"5f2f86864fd821374b4367bc",3,0.703,"Speed","Mixed","Repeat",-0.571038983749657,-0.00281089695001675,0.00092916292535529,29,1,"congruent",1
"5f2f86864fd821374b4367bc",1,0.856,"Accuracy","Mixed","Switch",-1.43278181375742,-0.00281089695001675,0.00092916292535529,29,-1,"incongruent",0
"5f2f86864fd821374b4367bc",3,0.28,"Accuracy","Mixed","Switch",-0.475386399187746,-0.00281089695001675,0.00092916292535529,29,1,"incongruent",0
"5f2f86864fd821374b4367bc",5,1.632,"Accuracy","Mixed","Switch",0.322877897428934,-0.00281089695001675,0.00092916292535529,29,1,"congruent",0
